Trial values;Aciertos;Fallos;Recompensa minima;Recompensa maxima;Puntuación maxima;Tiempo de respuesta min;Tiempo de respuesta maximo;Tiempo total de la prueba;Distancia al jugador de los objetos.;Numero de piezas;Ratio de aparición de los objetos en el juego.;Ratio de recompensa de los objetos.;Tamaño de los objetos.
204;30;5;0.03940594;0.256072607;3.151815175;177;878.4739293;24301.77798;0.454464002;34.65956985;1;0.43940594;0.651132765
205;22;23;0.001;0.180116645;-2.150399736;156.6;1022.743072;33732.54987;0.613415075;44.88927566;0.9;0.413449978;0.40178246
206;31;12;0.112010661;0.335343995;2.909869234;162;817.2921673;27682.22739;0.399656601;43.39288641;1;0.568677328;0.407142887
207;4;33;0.272851391;0.496184724;-14.83602367;46.2;728.2581416;33211.20656;0.453107187;37.10388375;0.2;0.729518057;0.387704009
208;19;18;0.001;0.114552013;-0.964192108;115.5;714.5280014;21953.58833;0.388907206;36.99572659;0.7;0.347885346;0.389042782
209;20;17;0.158017738;0.398017738;-1.205946786;130.2;736.7353457;22674.0083;0.260565746;36.74696226;0.7;0.581351071;0.339917199
210;0;29;0.043375469;0.266708802;-7.73455526;36.6;570.4256495;23201.09078;0.592205408;28.79843772;0.2;0.500042135;0.397246726
211;12;10;0.001;0.124810332;-0.493241326;164.7;952.6449513;15852.66488;0.640053531;22.3089569;0.9;0.358143665;0.473882043
212;13;25;0.280074777;0.503408111;-7.492563995;109.8;584.5705036;20171.15157;0.624359595;37.6678796;0.6;0.736741444;0.503346028
213;6;15;0.001;0.21946338;-2.630560558;61.2;320.8462152;11221.21822;0.356491598;21.1000749;0.3;0.452796713;0.476894639
214;12;32;0.240436128;0.457102795;-10.4420559;55.2;209.3672255;17043.7987;0.64893961;44.10075559;0.4;0.640436128;0.624980891
215;2;32;0.082913352;0.306246685;-9.410733884;94.5;237.1366229;39701.87932;0.532958495;34.03784757;0.1;0.539580018;0.513703018
216;20;16;0.001;0.168583703;-1.001502221;151.2;830.1101579;24418.06044;0.45958732;36.45881541;0.7;0.401917037;0.544209371
217;35;0;0.534982844;0.684982844;21.34939952;219;918.2145054;26041.91245;0.300263819;34.6484515;1;0.85164951;0.727039027
218;5;32;0.193476991;0.416810324;-11.81221208;88.8;450.1905199;19300.48849;0.632626634;36.50197919;0.4;0.650143657;0.434142891
219;18;12;0.001;0.16541113;-0.487233391;140.4;1035.755904;22919.23016;0.31733436;30.4983074;0.9;0.398744464;0.266228969
220;10;9;0.257330566;0.473997233;-0.609336101;127.8;549.1328667;10072.84347;0.471366889;19.0752909;0.6;0.657330566;0.626530995
221;7;31;0.026148162;0.249481495;-6.769222553;60;325.0727429;16997.72648;0.707287785;37.88162284;0.4;0.482814829;0.55928019
222;6;13;0.069028815;0.292362148;-2.716535039;73.2;413.1237042;9578.457305;0.470474803;18.90159735;0.4;0.525695482;0.525628235
223;11;20;0.218225968;0.434892635;-5.10570038;75;579.1881349;17004.50929;0.704667865;31.06292256;0.5;0.618225968;0.688491665
224;15;19;0.092450654;0.315783988;-2.93813595;123.9;565.0087513;17296.28032;0.542839431;33.95474347;0.7;0.549117321;0.445121799
225;25;26;0.001;0.175141571;-2.351911206;137.7;654.1777392;27335.8053;0.755764187;51.3094951;0.9;0.441808237;0.538860007
226;1;0;0.001;0.223167973;0.112083987;85.5;439.7092064;543.0260642;0.39145575;1.202101551;0.5;0.456501306;0.516818126
227;8;20;0.007039268;0.230372601;-3.657804547;130.2;585.4573212;14445.15444;0.68299214;28.15942235;0.7;0.463705934;0.367525291
228;22;17;0.163495514;0.313495514;-0.082522428;147;549.940792;20165.73915;0.671751902;39.40304572;0.7;0.480162181;0.760975597
229;5;16;0.001;0.133780693;-1.803539361;94.5;636.5452005;29300.6932;0.331540185;21.30956534;0.1;0.367114027;0.569502355
230;17;7;0.167735718;0.391069051;2.012357176;204;975.8538905;18007.44959;0.573904303;23.82413387;1;0.624402384;0.562124994
231;17;16;0.155793225;0.379126559;-1.519206775;160.8;936.7245744;23712.97473;0.515648161;32.73327623;0.8;0.612459892;0.44785672
232;17;28;0.309879913;0.533213246;-7.763679043;103.5;612.8456205;26043.879;0.392772422;44.65859046;0.5;0.76654658;0.435883263
233;9;25;0.180781019;0.330781019;-5.967496312;41.4;633.9686828;28950.56659;0.585457387;33.64257843;0.2;0.497447686;0.776524914
234;3;28;0.041627765;0.258294432;-6.782360803;39.6;760.8796802;28371.30832;0.698072245;31.3986668;0.2;0.441627765;0.625857071
235;13;17;0.129117273;0.352450606;-2.861469092;103.5;382.9620188;13653.07877;0.456209528;29.84648852;0.5;0.58578394;0.580700622
236;28;6;0.09042995;0.33042995;3.9094589;167.4;986.061787;26005.00143;0.266590433;33.88675314;0.9;0.513763283;0.538444615
237;1;15;0.190451207;0.413784541;-5.904650238;42.6;592.5530699;12926.71809;0.542030978;15.5577588;0.2;0.647117874;0.447394423
238;0;30;0.001;0.081907995;-2.457239864;57.6;246.1532238;14480.80425;0.681036148;29.77351769;0.3;0.315241329;0.295377733
239;17;13;0.001;0.149214775;-0.662966487;139.2;752.9860575;18303.82464;0.573169542;29.88046728;0.8;0.382548108;0.562271177
240;14;12;0.349123249;0.499123249;-0.051753502;88.5;406.8812938;12106.77522;0.638459011;25.85800567;0.5;0.665789916;0.899995517
241;12;17;0.03859684;0.261930173;-2.649650864;94.5;570.2020316;16162.9855;0.313279;29.33976495;0.5;0.495263506;0.380060631
242;24;14;0.099116708;0.322450041;0.544500413;132;840.8598748;25234.72534;0.458373182;38.25766476;0.8;0.555783375;0.527066872
243;20;37;0.055562932;0.278896265;-6.974569845;160.8;926.0363806;39880.64859;0.70824481;57.22816632;0.8;0.512229599;0.393443744
244;34;11;0.254503098;0.471169764;7.153571246;141.6;547.5923227;22668.8948;0.359473724;45.41856133;0.8;0.654503098;0.610625944
245;25;17;0.112441394;0.32910806;-0.075468851;120.6;212.2300012;14130.34571;0.399380964;42.03193162;0.6;0.512441394;0.626417855
246;14;11;0.001;0.11435123;-0.45040492;127.2;496.0146774;11463.74906;0.458201439;24.93743927;0.8;0.347684563;0.455166258
247;25;10;0.001;0.001;0.015;162;892.7503078;24036.9796;0.551860383;34.97754504;1;0.148750677;0.539670617
248;4;21;0.001;0.19844755;-3.768503448;113.4;423.7473003;11095.80286;0.637143163;25.49380772;0.6;0.431780883;0.255068076
249;28;10;0.001;0.076126591;0.318506364;129.6;532.8144941;17984.53982;0.456135025;37.51968328;0.9;0.309459924;0.597913346
250;7;28;0.001;0.001;-0.021;82.5;442.3442586;44754.39608;0.388552309;35.28363283;0.1;0.156591187;0.574853021
251;9;17;0.027659037;0.25099237;-3.012938962;55.8;159.2354669;11430.3228;0.311780192;25.63082049;0.3;0.484325704;0.487504437
252;7;23;0.001;0.039659819;-0.769866468;78;512.13616;39518.05401;0.182373717;30.31344247;0.1;0.206326486;0.399379586
253;7;24;0.001;0.199618252;-4.088674167;40.8;316.9854723;21322.27299;0.466161847;31.09843176;0.2;0.432951585;0.558862034
254;0;39;0.110500856;0.333834189;-13.01953338;24.6;656.8714038;32962.29838;0.483054815;39.34721202;0.2;0.567167523;0.291674313
255;2;38;0.248737688;0.472071021;-17.21789009;60.3;296.1126799;20584.20584;0.487360126;40.20908721;0.3;0.705404354;0.250039994
256;35;27;0.279299997;0.50263333;0.112733305;153.6;272.2572538;21252.89307;0.407165906;62.40794177;0.8;0.735966663;0.387239943
257;13;19;0.001;0.211630276;-2.638878452;79.2;389.5088741;15961.21193;0.524235777;32.03639208;0.4;0.39496361;0.674477587
258;22;13;0.337618614;0.554285281;2.605234196;159.3;863.6661551;23525.71393;0.655887369;34.75826364;0.9;0.737618614;0.626315324
259;9;16;0.198974021;0.422307355;-3.961151483;132.3;741.4856488;15072.49997;0.504603571;24.67066351;0.7;0.655640688;0.304314174
260;6;33;0.001;0.11957275;-3.584182497;33;652.8848772;33294.83278;0.474847757;38.93012803;0.2;0.352906083;0.478648542
261;30;6;0.102751863;0.326085196;4.476044702;159;865.6791725;24407.10902;0.379043212;35.51337014;1;0.559418529;0.566524581
262;32;2;0.133385074;0.283385074;6.101552206;145.8;698.4704931;20162.42414;0.487438361;34.49181411;0.9;0.45005174;0.874804597
263;9;28;0.07459751;0.32459751;-7.292352696;99;591.0490605;20580.61192;0.794197144;36.52849556;0.5;0.541264177;0.637127754
264;18;3;0.223672522;0.447005855;4.695087829;177;764.4119412;13118.56709;0.345960742;20.71364844;1;0.680339189;0.550432
265;21;19;0.24392534;0.467258673;-1.410482654;104.4;531.0591627;20316.86796;0.464805158;39.58394642;0.6;0.700592006;0.593197593
266;34;14;0.119514271;0.336180938;3.04028543;130.2;525.1637485;24029.71023;0.328555469;47.90607032;0.7;0.519514271;0.627101589
267;7;16;0.001;0.001;-0.009;86.4;474.7100448;10531.43086;0.681365577;22.61480433;0.6;0.161223011;0.534064767
268;16;11;0.194517731;0.417851064;0.302588653;120;785.8455868;16887.06414;0.4922484;27.37966038;0.8;0.651184397;0.495545072
269;22;9;0.128587191;0.228587191;1.871633481;80.4;216.4900593;12704.49445;0.111794568;31.26756347;0.4;0.328587191;0.704812761
270;38;5;0.329964837;0.479964837;12.98883961;147;772.6476113;26755.06974;0.555493929;42.90119938;1;0.646631503;0.7812564
271;19;6;0.166438896;0.389772229;2.945372309;172.8;690.0683619;14658.0492;0.407666319;25.27058086;0.9;0.623105562;0.564824062
272;7;13;0.001;0.10376176;-0.982236717;128.1;512.4316347;9512.766546;0.521479081;19.71196513;0.7;0.337095093;0.335089567
273;3;37;0.007044396;0.230377729;-8.167842781;56.7;357.030897;21862.70971;0.708187319;40.45191804;0.3;0.463711062;0.516247109
274;10;27;0.001;0.080650643;-1.769314135;32.4;650.2171877;31770.96186;0.158514925;36.77294481;0.2;0.247317309;0.357489705
275;26;7;0.082467389;0.299134055;2.866880386;163.2;805.0176951;21922.41346;0.333622565;32.58459186;0.8;0.482467389;0.639954031
276;0;39;0.160268221;0.383601554;-14.9604606;63.9;261.5105496;19313.23161;0.668963929;38.90317769;0.3;0.616934887;0.305471543
277;10;45;0.219099767;0.442433101;-16.6018252;45.9;178.1267528;24769.56041;0.551466931;55.39947379;0.3;0.675766434;0.504103823
278;8;21;0.306283353;0.52295002;-7.665016921;37.8;658.3546417;25399.22798;0.403510254;29.39910207;0.2;0.706283353;0.603493328
279;23;13;0.001;0.136706786;-0.193560178;183;1065.23688;28376.1088;0.60656585;35.81863922;1;0.370040119;0.518285505
280;13;23;0.001;0.187756015;-3.091474243;75.6;336.4311483;16806.22477;0.430397963;36.05981396;0.4;0.421089348;0.551328739
281;0;41;0.001;0.047318892;-1.940074567;24.6;416.6363596;29604.36632;0.50885794;41.1180419;0.2;0.280652225;0.246650704
282;22;13;0.001;0.200392619;-0.389785238;146.4;564.5667294;17759.43962;0.285471296;34.62882681;0.8;0.383725952;0.387829419
283;23;26;0.223806142;0.440472809;-3.813085093;106.2;610.0737644;27040.45375;0.600512678;48.99143671;0.6;0.623806142;0.655238079
284;2;17;0.001;0.168733114;-2.698729818;112.5;695.1531139;27097.60166;0.417718209;19.2904838;0.1;0.402066447;0.468308574
285;6;36;0.001;0.213671707;-7.048166337;34.2;260.7740252;27549.29172;0.283594829;42.39033334;0.2;0.397005041;0.277316687
286;36;2;0.001;0.071639919;1.164238696;148.5;794.4363943;24771.94618;0.205013603;37.95066818;0.9;0.204973252;0.638008954
287;25;11;0.033632206;0.256965539;0.805850884;177;676.7608164;20272.80343;0.405102495;35.64606188;1;0.490298873;0.392045534
288;22;13;0.001;0.001;0.009;168;1007.415266;26150.87701;0.586969206;34.5751786;1;0.117450018;0.485489724
289;6;31;0.001;0.121934885;-3.411176782;100.5;634.5149347;50678.2712;0.501133859;36.71013371;0.1;0.305268218;0.612021643
290;17;3;0.001;0.089213087;0.499171977;192;941.6272447;14774.31412;0.443993081;20.08283774;1;0.27254642;0.611396038
291;4;47;0.041131139;0.264464473;-11.81863899;82.5;612.4562236;69345.98111;0.347977588;51.3761193;0.1;0.497797806;0.34793757
292;14;39;0.001;0.001;-0.025;132.3;603.901499;27856.91775;0.49699635;53.30419782;0.7;0.208053797;0.174770207
293;31;27;0.220551375;0.443884708;-1.686127835;138.6;713.8960731;35084.26346;0.535698481;58.43204539;0.7;0.677218041;0.58925383
294;15;34;0.014107925;0.270774591;-7.069717234;158.4;1029.002249;36676.81493;0.76567272;48.57504482;0.8;0.537441258;0.407441345
295;9;17;0.113480361;0.336813694;-3.699509551;88.2;505.7393461;12504.80511;0.625401877;26.12131109;0.6;0.570147027;0.518610852
296;9;17;0.198491315;0.415157981;-4.296263851;65.7;322.3276676;13914.55731;0.443000018;25.83316952;0.3;0.598491315;0.633923297
297;10;40;0.001;0.215779843;-7.547294497;69.6;399.071152;24625.53474;0.442967057;50.12686799;0.4;0.449113176;0.331035277
298;32;3;0.172136119;0.322136119;6.941947462;165;1159.905161;30388.81917;0.440281683;34.87358209;1;0.488802786;0.716612357
299;15;26;0.001;0.168569426;-3.111034382;68.4;314.1770893;18437.72636;0.506884085;40.74145597;0.4;0.351902759;0.638621188
300;4;26;0.001;0.244842957;-5.874230964;109.5;279.1060785;11863.12735;0.794082289;29.85566569;0.5;0.511509624;0.488139506
301;20;21;0.016724174;0.240057507;-2.473390841;99;-14.21139974;9488.277582;0.39759411;40.66069888;0.5;0.473390841;0.586765555
302;36;3;0.229846457;0.40317979;10.18493307;186;1120.883266;33227.40589;0.187835985;38.71007503;1;0.569846457;0.493522528
303;25;13;0.044632153;0.267965486;0.423919168;144;972.8537572;28351.15165;0.313356905;37.76609818;0.8;0.50129882;0.444958232
304;4;28;0.010493906;0.267160573;-6.925187083;117;544.8697986;16131.74905;0.85368104;32.10778422;0.6;0.53382724;0.408527481
305;36;0;0.273645761;0.423645761;12.55124738;159.3;716.9754594;21997.50802;0.333076678;36.0157516;0.9;0.590312427;0.838386299
306;21;14;0.001;0.070157038;-0.235049633;82.5;458.3997323;17378.07819;0.463243965;35.0611054;0.5;0.236823705;0.782808417
307;25;23;0.149239302;0.372572635;-2.046521396;129.6;940.8176284;33351.2188;0.648188438;47.59326571;0.9;0.605905969;0.483205037
308;22;7;0.225223708;0.391890375;4.045022288;122.4;363.3314821;12331.99324;0.277491407;28.56579104;0.6;0.508557041;0.733855162
309;11;26;0.17344828;0.396781614;-7.180057538;118.8;506.4630423;18249.56916;0.545739593;37.28703715;0.6;0.630114947;0.376844832
310;21;20;0.03492189;0.258255224;-2.086744776;73.5;288.2771768;16098.29321;0.338847901;40.97623;0.5;0.491588557;0.569693289
311;11;38;0.159981268;0.383314602;-11.57782758;48.6;282.8087107;24692.69216;0.513601603;48.83361532;0.3;0.616647935;0.523850111
312;5;18;0.001;0.164068302;-2.540558677;111;408.8852547;10781.3245;0.62610277;23.22107894;0.5;0.397401635;0.42883429
313;13;11;0.023336648;0.240003315;-0.928326704;97.5;523.6876827;12785.05157;0.417575033;23.50809698;0.5;0.423336648;0.690244394
314;8;40;0.001;0.182808475;-6.577105108;106.2;638.4456037;26322.37494;0.514000547;47.7666891;0.6;0.449475142;0.151070952
315;0;39;0.001;0.126916397;-4.949739488;69;330.4143786;46564.90993;0.641221202;38.77632954;0.1;0.36024973;0.388461346
316;1;46;0.001;0.096865461;-4.406878459;118.8;602.6637005;24787.83658;0.745366011;46.67337993;0.6;0.363532127;0.181071675
317;5;17;0.001;0.200465645;-2.904251856;113.4;555.6998653;11225.13152;0.720477056;21.70167352;0.6;0.433798979;0.460552312
318;22;17;0.273038781;0.496372114;0.025193904;105.6;478.8132276;17199.08297;0.47849957;39.14278923;0.8;0.729705447;0.461644518
319;7;34;0.075622848;0.298956181;-8.853483563;47.7;301.5882675;21015.2315;0.369611119;40.94809435;0.3;0.532289515;0.313514019
320;1;30;0.096752434;0.320085767;-9.394153906;36;586.1527693;25074.55527;0.39633974;30.7284365;0.2;0.5534191;0.261885201
321;12;43;0.155575291;0.378908625;-13.08616737;62.4;431.7252173;27946.04572;0.501567366;55.36421768;0.4;0.612241958;0.410180901
322;35;2;0.217771356;0.45110469;10.80312143;124.2;684.2586404;21341.56821;0.23949378;37.36959132;0.9;0.584438023;0.642488935
323;12;25;0.09569677;0.319030104;-5.487391346;73.2;399.7874479;18516.39236;0.404571397;37.28065361;0.4;0.552363437;0.466395118
324;8;19;0.001;0.108865439;-1.628981592;54;92.00924186;11038.61625;0.459475516;27.15324672;0.3;0.342198773;0.587373269
325;3;37;0.227134367;0.450467701;-15.65090182;35.4;403.4245157;28843.50685;0.635514511;39.86863468;0.2;0.683801034;0.545196852
326;23;12;0.359315927;0.509315927;3.877475192;126;384.9210508;15293.52243;0.461984663;34.51743614;0.6;0.675982593;0.782065879
327;22;11;0.001;0.071672262;0.011;192;627.6104538;17826.09643;0.453596014;33.15795198;1;0.305005595;0.381271888
328;13;15;0.2676306;0.484297266;-2.376927866;69.6;346.2044154;13301.76002;0.399386803;28.30502412;0.4;0.6676306;0.630485685
329;14;27;0.168921523;0.392254856;-6.662646459;93;385.9141535;18376.33268;0.465550984;40.55546381;0.5;0.625588189;0.439897252
330;14;17;0.164257133;0.387590467;-2.726104733;172.8;830.2363085;20425.13722;0.582536171;30.78816716;0.8;0.6209238;0.399317117
331;13;6;0.097706858;0.321040191;0.795614673;159.3;863.5383103;12878.3101;0.390920163;19.08453511;0.9;0.554373525;0.462116265
332;13;6;0.001;0.158857613;0.085928806;186;913.1600603;13378.06699;0.410075993;18.75311322;1;0.392190946;0.390409842
333;4;17;0.031731919;0.255065252;-3.762514943;122.4;660.5520793;11916.92794;0.70164978;20.70801042;0.6;0.488398585;0.361267059
334;32;10;0.17273616;0.389402826;5.100195512;129.6;687.0890156;23793.67971;0.471179162;41.58552889;0.9;0.57273616;0.637144659
335;21;14;0.001;0.077066228;-0.259231799;160.8;912.3223854;24962.33881;0.424693967;35.03032639;0.8;0.310399562;0.473125597
336;9;20;0.001;0.017378985;-0.264874269;106.2;456.8215634;13395.61475;0.594636417;29.31085696;0.6;0.250712318;0.420546775
337;5;21;0.317322851;0.533989518;-9.085498951;38.7;210.9821022;11944.85739;0.671354546;25.80296623;0.3;0.717322851;0.621953894
338;5;23;0.174111028;0.397444361;-7.712331835;43.2;508.1260865;21754.26167;0.415879203;27.51183531;0.2;0.630777695;0.462825865
339;1;31;0.130907657;0.347574324;-10.53556304;85.5;698.6635468;44411.2891;0.688571981;31.79230191;0.1;0.530907657;0.654553632
340;23;22;0.001;0.212273163;-2.217368209;132;431.4446552;19054.78412;0.357451244;45.34540796;0.8;0.445606496;0.268072757
341;12;21;0.037142913;0.260476246;-3.684286216;138.6;497.0821188;16426.93601;0.564414103;32.90170723;0.6;0.49380958;0.46160681
342;4;6;0.23721052;0.48721052;-1.47442104;142.8;624.5168898;5478.71836;0.759892421;10.00884826;0.7;0.703877187;0.647022367
343;0;49;0.001;0.187096481;-9.167727582;97.5;592.1342769;65813.6836;0.367106649;48.91764382;0.1;0.453763148;0.173781956
344;22;20;0.001;0.197083074;-1.76274767;201;542.5406605;20525.28987;0.579193522;41.92799178;1;0.430416408;0.30844467
345;6;8;0.001;0.033635653;-0.165178263;96;600.5554165;8112.067137;0.452471945;14.4328133;0.5;0.266968986;0.506714579
346;20;16;0.001;0.070044521;-0.410267128;198;905.8399152;25020.95798;0.725915305;35.80239718;1;0.303377855;0.520605979
347;9;27;0.001;0.149036232;-3.348815221;97.5;569.6415687;19675.60954;0.458944279;35.89888518;0.5;0.382369565;0.322454539
348;7;37;0.228722049;0.445388715;-14.1199948;81;574.7295755;59163.04875;0.48402252;44.33333471;0.1;0.628722049;0.616605446
349;16;12;0.001;0.068848298;-0.267393192;180;1078.01774;22056.15042;0.700823289;27.9186657;1;0.302181631;0.51570375
350;5;14;0.114712285;0.338045618;-3.600743896;38.4;706.1382196;16748.35356;0.309065839;18.53500817;0.2;0.571378951;0.461920299
351;6;26;0.127442678;0.344109344;-7.532186888;88.5;558.9914201;43018.89387;0.546081414;32.33271258;0.1;0.527442678;0.688589461
352;13;17;0.001;0.001;-0.004;88.5;533.564235;16039.27476;0.498762299;30.21303428;0.5;0.21882389;0.591224268
353;21;12;0.001;0.113132759;-0.159199138;129.6;771.7064577;20484.53056;0.351286281;32.50819647;0.8;0.346466092;0.436338118
354;31;0;0.340090985;0.440090985;12.09282054;183.6;720.5671318;19247.13485;0.117622724;30.92739007;0.9;0.540090985;0.766097071
355;10;31;0.002526034;0.219192701;-5.686380054;106.5;582.4633456;56157.1781;0.436654475;41.49172534;0.1;0.402526034;0.686191785
356;12;20;0.075803218;0.332469885;-4.199759079;138.6;534.8356664;15826.47399;0.757907417;31.78216881;0.7;0.599136551;0.585548137
357;0;48;0.001;0.197711089;-9.49013228;79.5;333.4754611;57470.50495;0.865358923;47.55909388;0.1;0.497711089;0.153030495
358;9;28;0.001;0.197424476;-4.634975187;33;502.5618766;29051.58401;0.302921568;37.26056437;0.2;0.430757809;0.445078064
359;8;26;0.249208591;0.465875258;-9.25242131;78;407.9195679;17164.00774;0.714199458;34.41862207;0.4;0.649208591;0.625257064
360;12;20;0.001;0.207873607;-2.904230495;122.4;905.1422862;21511.00221;0.618940112;31.75721762;0.8;0.44120694;0.359956262
361;17;27;0.001;0.001;-0.01;148.8;874.472542;29450.80718;0.527833551;44.1858968;0.8;0.208520701;0.255185342
362;10;12;0.001;0.151046224;-1.052323566;138.6;-85.10494989;3385.075849;0.621608032;22.01893039;0.7;0.384379557;0.582580032
363;38;11;0.258609778;0.475276445;8.715797345;151.2;406.7956605;20016.67968;0.443797697;48.77087947;0.9;0.658609778;0.628670768
